"country","state","lat","long","week","population","confirmed","death","prevalence","log_prevalence","prev_day_total","new_cases","incidence","log_incidence","prev_day_actual","time","time_sq","prev_log_prevalence","logit_prevalence","log_death","prev_log_death","new_death","log_new_death","prev_log_new_death","prevalence_country","log_prevalence_country","prev_log_prevalence_country","y_fitted_logit_prev","resid_logit_prev","y_fitted_log_prev","resid_log_prev"
"US","Idaho",43.767223055,-114.73756365,"2020-09-28",1787065,43964,482,0.0246012316283963,-2.08263678801956,40501,3463,0.0019378142373109,-2.28339231595883,3013,0.822222222222222,0.676049382716049,-2.09831111849178,-2.07766937746187,6.17815156141158,6.13144385716142,22,3.09557760852371,2.83907846350861,0.0223366665078881,-2.10097847330837,-2.10097847330837,-2.13240682402084,-0.0547374465589692,-2.13732012585096,-0.0546833378313978
"US","Idaho",43.767223055,-114.73756365,"2020-10-05",1787065,48066,507,0.0268966154001114,-2.0643825760114,43964,4102,0.00229538377171507,-2.27989073146386,3463,0.844444444444444,0.713086419753086,-2.08263678801956,-2.05854117284055,6.22870822280097,6.17815156141158,25,3.22286784613774,3.09557760852371,0.0233818279380564,-2.09247143979689,-2.09247143979689,-2.06194637819352,-0.00340520535296784,-2.06789464054858,-0.00351206453718156
"US","Idaho",43.767223055,-114.73756365,"2020-10-12",1787065,53091,529,0.0297084884992991,-2.0424657426209,48066,5025,0.00281187309918777,-2.27485443555653,4102,0.866666666666667,0.751111111111111,-2.0643825760114,-2.03547743351152,6.27117744991009,6.22870822280097,22,3.09557760852371,3.22286784613774,0.0245634067822207,-2.08294040129878,-2.08294040129878,-2.05772894226976,-0.022251508758242,-2.06471713684256,-0.0222513942216627
"US","Idaho",43.767223055,-114.73756365,"2020-10-19",1787065,59344,573,0.0332075218304874,-2.01584705227138,53091,6253,0.00349903333118829,-2.26819300611561,5025,0.888888888888889,0.790123456790123,-2.0424657426209,-2.00732080046793,6.35106022155769,6.27117744991009,44,3.7864597824528,3.09557760852371,0.0260369766299795,-2.07117994976588,-2.07117994976588,-1.97235413224345,0.0349666682244736,-1.98083377749437,0.0350132747770113
"US","Idaho",43.767223055,-114.73756365,"2020-10-26",1787065,65088,630,0.0364217306029719,-1.99200423099105,59344,5744,0.00321420877248449,-2.27094875350804,6253,0.911111111111111,0.830123456790123,-2.01584705227138,-1.98196342798306,6.44587853694801,6.35106022155769,57,4.04480411666196,3.7864597824528,0.0277598550511153,-2.05760290961645,-2.05760290961645,-2.04948562834391,-0.06752220036085,-2.05927358119978,-0.067269350208734
"US","Idaho",43.767223055,-114.73756365,"2020-11-02",1787065,72957,686,0.0408250399397895,-1.96023701058848,65088,7869,0.00440330933681763,-2.25949390540747,5744,0.933333333333333,0.871111111111111,-1.99200423099105,-1.94797364028441,6.53102338969684,6.44587853694801,56,4.02713581252865,4.04480411666196,0.0301868360767399,-2.03878465972055,-2.03878465972055,-1.9626040665503,-0.0146304262658954,-1.97458865063569,-0.0143516400472072
"US","Idaho",43.767223055,-114.73756365,"2020-11-09",1787065,82243,759,0.0460212695117413,-1.92400298629706,72957,9286,0.00519622957195178,-2.25192781989162,7869,0.955555555555556,0.913086419753086,-1.96023701058848,-1.90891325302687,6.63213352102272,6.53102338969684,73,4.29182836675573,4.02713581252865,0.0333112804895428,-2.01506843055017,-2.01506843055017,-1.99801195221109,-0.0890986991842226,-2.01244216566595,-0.0884391793688855
"US","Idaho",43.767223055,-114.73756365,"2020-11-16",1787065,91652,849,0.0512863270222404,-1.88858103225002,82243,9409,0.00526505751049906,-2.25127375241959,9286,0.977777777777778,0.956049382716049,-1.92400298629706,-1.87042090172089,6.74417696500532,6.63213352102272,90,4.50092016461429,4.29182836675573,0.0369242134964823,-1.98832769237499,-1.98832769237499,-1.92501605069901,-0.0545951489781142,-1.94250106548392,-0.0539200332339034
"US","Idaho",43.767223055,-114.73756365,"2020-11-23",1787065,100480,920,0.0562262704490324,-1.8564498710251,91652,8828,0.00493994342679197,-2.25436705982423,9409,1,1,-1.88858103225002,-1.83523493647854,6.82448235978832,6.74417696500532,71,4.26408733680919,4.50092016461429,0.0403528600573849,-1.96359559834565,-1.96359559834565,-1.90829107259204,-0.0730561361135034,-1.9282204802404,-0.0717706092153043
"US","Illinois",39.814164825,-89.14585164,"2020-01-20",12671821,1,0,7.89152561419547e-08,-2.3025843038418,1,0,0,-2.30258509299405,1,0.0222222222222222,0.000493827160493827,-2.3025843038418,-2.30258430384173,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,1.52906893377925e-08,-2.30258494008716,-2.30258494008716,-2.33556457840625,-0.0329802745645207,-2.33545877151535,-0.0328744676735537
"US","Illinois",39.814164825,-89.14585164,"2020-01-27",12671821,2,0,1.57830512283909e-07,-2.30258351469017,1,1,7.89152561419547e-08,-2.3025843038418,0,0.0444444444444444,0.00197530864197531,-2.3025843038418,-2.30258351468992,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,2.44651029404681e-08,-2.30258484834305,-2.30258484834305,-2.26343359221021,0.0391499224797118,-2.2635182727357,0.0390652419544684
"US","Illinois",39.814164825,-89.14585164,"2020-02-03",12671821,2,0,1.57830512283909e-07,-2.30258351469017,2,0,0,-2.30258509299405,1,0.0666666666666667,0.00444444444444444,-2.30258351469017,-2.30258351468992,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,3.66976544107021e-08,-2.30258472601757,-2.30258472601757,-2.28417392340529,0.0184095912846316,-2.28420346840596,0.018380046284205
"US","Illinois",39.814164825,-89.14585164,"2020-02-10",12671821,2,0,1.57830512283909e-07,-2.30258351469017,2,0,0,-2.30258509299405,0,0.0888888888888889,0.00790123456790123,-2.30258351469017,-2.30258351468992,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,4.28139301458191e-08,-2.30258466485484,-2.30258466485484,-2.26134415284556,0.0412393618443567,-2.26144372994852,0.0411397847416528
"US","Illinois",39.814164825,-89.14585164,"2020-02-17",12671821,2,0,1.57830512283909e-07,-2.30258351469017,2,0,0,-2.30258509299405,0,0.111111111111111,0.0123456790123457,-2.30258351469017,-2.30258351468992,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,4.89302058809361e-08,-2.30258460369211,-2.30258460369211,-2.26474321006866,0.0378403046212634,-2.26482509006262,0.0377584246275489
"US","Illinois",39.814164825,-89.14585164,"2020-02-24",12671821,3,0,2.36745768425864e-07,-2.30258272553916,2,1,7.89152561419547e-08,-2.3025843038418,0,0.133333333333333,0.0177777777777778,-2.30258351469017,-2.3025827255386,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,9.78604117618723e-08,-2.30258411439041,-2.30258411439041,-2.25368242485552,0.048900300683087,-2.25379705150699,0.048785674032167
"US","Illinois",39.814164825,-89.14585164,"2020-03-02",12671821,7,0,5.52406792993683e-07,-2.30257956894137,3,4,3.15661024567819e-07,-2.30258193638878,1,0.155555555555556,0.0241975308641975,-2.30258272553916,-2.30257956893832,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,1.58411541539531e-06,-2.30256925196536,-2.30256925196536,-2.25372763424331,0.0488519346950111,-2.25383949294476,0.0487400759966055
"US","Illinois",39.814164825,-89.14585164,"2020-03-09",12671821,66,0,5.20840690536901e-06,-2.30253301028132,7,59,4.65600011237532e-06,-2.30253853407681,4,0.177777777777778,0.0316049382716049,-2.30257956894137,-2.30253301001006,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,9.85943648500863e-06,-2.3024865034893,-2.3024865034893,-2.35364551942324,-0.0511125094131843,-2.35348952042955,-0.050956510148231
"US","Illinois",39.814164825,-89.14585164,"2020-03-16",12671821,1047,6,8.26242731806265e-05,-2.30175919141286,66,981,7.74158662752575e-05,-2.30181123383754,59,0.2,0.04,-2.30253301028132,-2.30175912319588,1.80828877117927,-2.30258509299405,6,1.80828877117927,-2.30258509299405,0.00010376261784626,-2.30154800477752,-2.30154800477752,-2.32242700729033,-0.020667884094443,-2.32232611470676,-0.0205669232939019
"US","Illinois",39.814164825,-89.14585164,"2020-03-23",12671821,4588,66,0.000362063195179288,-2.29897099975203,1047,3541,0.000279438921998661,-2.29979460082139,981,0.222222222222222,0.0493827160493827,-2.30175919141286,-2.29896969311138,4.19116874685764,1.80828877117927,60,4.09600984154116,1.80828877117927,0.00042403222230206,-2.29835373560372,-2.29835373560372,-2.32380840005715,-0.0248387069457712,-2.32373811268408,-0.024767112932055
"US","Illinois",39.814164825,-89.14585164,"2020-03-30",12671821,11197,274,0.000883614123021466,-2.29378776200546,4588,6609,0.000521550927842178,-2.2973831373784,3541,0.244444444444444,0.0597530864197531,-2.29897099975203,-2.29378001583764,5.61349300330874,4.19116874685764,208,5.33801873339959,4.09600984154116,0.00102106942004764,-2.29242617577724,-2.29242617577724,-2.35953141220345,-0.0657513963658101,-2.35934945369104,-0.0655616916855752
"US","Illinois",39.814164825,-89.14585164,"2020-04-06",12671821,20751,719,0.0016375704802017,-2.2863420240016,11197,9554,0.000753956357180235,-2.29507380987246,6609,0.266666666666667,0.0711111111111111,-2.29378776200546,-2.28631559676464,6.57800043010845,5.61349300330874,445,6.09829897602181,5.33801873339959,0.00168781381234635,-2.28584780796121,-2.28584780796121,-2.3089707163364,-0.0226551195717515,-2.30892522862814,-0.0225832046265384
"US","Illinois",39.814164825,-89.14585164,"2020-04-13",12671821,30242,1287,0.00238655517624499,-2.27899987210393,20751,9491,0.000748984696043292,-2.29512315566475,9554,0.288888888888889,0.0834567901234568,-2.2863420240016,-2.27894411173661,7.16014690465533,6.57800043010845,568,6.34229745956308,6.09829897602181,0.0023066861144663,-2.27978025024762,-2.27978025024762,-2.23863492750285,0.0403091842337582,-2.23881157018544,0.0401883019184934
"US","Illinois",39.814164825,-89.14585164,"2020-04-20",12671821,43596,1933,0.00344038950676466,-2.26875977899232,30242,13354,0.00105383433051966,-2.29210189096848,9491,0.311111111111111,0.0967901234567901,-2.27899987210393,-2.26864496445819,7.56688021092765,7.16014690465533,646,6.47095429056412,6.34229745956308,0.00294221303541297,-2.27358748668462,-2.27358748668462,-2.25064666983977,0.0179982946184229,-2.25084361836228,0.0179161606300435
"US","Illinois",39.814164825,-89.14585164,"2020-04-27",12671821,61242,2618,0.00483292811664559,-2.25538735685924,43596,17646,0.00139253860988093,-2.28875577426145,13354,0.333333333333333,0.111111111111111,-2.26875977899232,-2.25516349590762,7.87020414283738,7.56688021092765,685,6.52956481300885,6.47095429056412,0.00352543968254865,-2.26793790244483,-2.26793790244483,-2.2186983216001,0.0364651743075202,-2.21908350863758,0.0363038482216611
"US","Illinois",39.814164825,-89.14585164,"2020-05-04",12671821,77578,3404,0.00612208774098056,-2.24316507650826,61242,16336,0.00128915962433497,-2.2897758860467,17646,0.355555555555556,0.12641975308642,-2.25538735685924,-2.24280978639516,8.13273586646505,7.87020414283738,786,6.66708401079971,6.52956481300885,0.00404386744640864,-2.26294266640506,-2.26294266640506,-2.22203658666526,0.0207731997298906,-2.22250893430481,0.020656142203455
"US","Illinois",39.814164825,-89.14585164,"2020-05-11",12671821,94040,4176,0.00742119068758942,-2.23099781015377,77578,16462,0.00129910294660886,-2.28967772318024,16336,0.377777777777778,0.142716049382716,-2.24316507650826,-2.23048141746743,8.33713307563592,8.13273586646505,772,6.64911407531477,6.66708401079971,0.0045234507430749,-2.25834382372857,-2.25834382372857,-2.24728998076408,-0.0168085632966473,-2.24782072895549,-0.0168229188017204
"US","Illinois",39.814164825,-89.14585164,"2020-05-18",12671821,110050,4855,0.00868462393842211,-2.2193049489689,94040,16010,0.00126343325083269,-2.29002990771362,16462,0.4,0.16,-2.23099781015377,-2.2186051551243,8.48778497783565,8.33713307563592,679,6.52076839211975,6.64911407531477,0.00499461192805391,-2.25384624511219,-2.25384624511219,-2.21468198018821,0.00392317493608996,-2.21543012069262,0.00387482827628194
"US","Illinois",39.814164825,-89.14585164,"2020-05-25",12671821,120057,5389,0.00947432890663465,-2.21206519641956,110050,10007,0.00078970496821254,-2.29471906181268,16010,0.422222222222222,0.178271604938272,-2.2193049489689,-2.21123775130145,8.59213367407976,8.48778497783565,534,6.28058308734572,6.52076839211975,0.00543983704577815,-2.24961475369785,-2.24961475369785,-2.21128921633053,-5.14650290819318e-05,-2.21213481161133,-6.96151917716215e-05
"US","Illinois",39.814164825,-89.14585164,"2020-06-01",12671821,127557,5903,0.0100661933276993,-2.20667333664864,120057,7500,0.00059186442106466,-2.29668389515266,10007,0.444444444444444,0.197530864197531,-2.21206519641956,-2.20574379560904,8.68323291563591,8.59213367407976,514,6.24241779906146,6.28058308734572,0.00587603759865522,-2.24548632583451,-2.24548632583451,-2.18596223274451,0.0197815628645364,-2.18697235192752,0.0197009847211191
"US","Illinois",39.814164825,-89.14585164,"2020-06-08",12671821,132375,6307,0.0104464070317912,-2.20322487991411,127557,4818,0.000380213704091938,-2.29879016580671,7500,0.466666666666667,0.217777777777778,-2.20667333664864,-2.20222688978434,8.74943126193672,8.68323291563591,404,6.00166237208443,6.24241779906146,0.00633007626971377,-2.24120709602688,-2.24120709602688,-2.24432250633147,-0.0420956165471296,-2.24522828725679,-0.0420034073426803
"US","Illinois",39.814164825,-89.14585164,"2020-06-15",12671821,136703,6647,0.0107879522603736,-2.20013724469309,132375,4328,0.00034154522858238,-2.29917546011853,4818,0.488888888888889,0.239012345679012,-2.20322487991411,-2.19907587762995,8.80193594830934,8.74943126193672,340,5.82923969201315,6.00166237208443,0.00689649233299148,-2.23589427409012,-2.23589427409012,-2.22293849594138,-0.0238626183114281,-2.22396658491634,-0.0238293402232501
"US","Illinois",39.814164825,-89.14585164,"2020-06-22",12671821,141694,6888,0.0111818183037781,-2.19658841499639,136703,4991,0.000393866043404496,-2.29865416877611,4328,0.511111111111111,0.261234567901235,-2.20013724469309,-2.19545176225954,8.8375505640045,8.80193594830934,241,5.48521178518713,5.82923969201315,0.00770948299439257,-2.22831764860877,-2.22831764860877,-2.20140199595042,-0.00595023369088343,-2.20255579395673,-0.00596737896033783
"US","Illinois",39.814164825,-89.14585164,"2020-06-29",12671821,147197,7020,0.0116160889583273,-2.19269007313263,141694,5503,0.000434270654549176,-2.29825178878739,4991,0.533333333333333,0.284444444444444,-2.19658841499639,-2.19146770525208,8.85653274193264,8.8375505640045,132,4.88355921152828,5.48521178518713,0.00874139962945644,-2.2187826960077,-2.2187826960077,-2.20863236377176,-0.0171646585196727,-2.20982458103401,-0.0171345079013814
"US","Illinois",39.814164825,-89.14585164,"2020-07-06",12671821,153863,7187,0.0121421380557696,-2.18798812251715,147197,6666,0.00052604909744227,-2.2973383900688,5503,0.555555555555556,0.308641975308642,-2.19269007313263,-2.18665816364321,8.88004303138305,8.85653274193264,167,5.11859243560135,4.88355921152828,0.00998937370486332,-2.20737152053912,-2.20737152053912,-2.15281663251954,0.0338415311236697,-2.15424373269794,0.0337443898192138
"US","Illinois",39.814164825,-89.14585164,"2020-07-13",12671821,161542,7295,0.0127481283076836,-2.18259890111245,153863,7679,0.00060599025191407,-2.29654347784159,6666,0.577777777777778,0.333827160493827,-2.18798812251715,-2.18113995684871,8.89495816888212,8.88004303138305,108,4.68305672464516,5.11859243560135,0.0113915390915525,-2.19470390507755,-2.19470390507755,-2.17636428316521,0.00477567368349474,-2.17784019442203,0.00475870669042155
"US","Illinois",39.814164825,-89.14585164,"2020-07-20",12671821,171364,7398,0.0135232339535099,-2.17574775857356,161542,9822,0.000775105645826279,-2.29486392164578,7679,0.6,0.36,-2.18259890111245,-2.17411607799481,8.90897848946785,8.89495816888212,103,4.63569939102291,4.68305672464516,0.0127721476644133,-2.18238588827609,-2.18238588827609,-2.15883018101906,0.0152858969757492,-2.1604938555199,0.015253903053662
"US","Illinois",39.814164825,-89.14585164,"2020-07-27",12671821,181887,7517,0.0143536591938917,-2.16845935907875,171364,10523,0.000830425240381789,-2.2943151311865,9822,0.622222222222222,0.387160493827161,-2.17574775857356,-2.1666331207322,8.92493570426844,8.90897848946785,119,4.77996347636125,4.63569939102291,0.014078636149778,-2.17086727759643,-2.17086727759643,-2.14933177592168,0.0173013448105213,-2.15121133649204,0.0172480225867102
"US","Illinois",39.814164825,-89.14585164,"2020-08-03",12671821,194012,7636,0.0153105066746129,-2.16012673118732,181887,12125,0.0009568474807212,-2.29306210610543,10523,0.644444444444444,0.415308641975309,-2.16845935907875,-2.15806437805507,8.9406422806216,8.92493570426844,119,4.77996347636125,4.77996347636125,0.0152049880821921,-2.16104223233315,-2.16104223233315,-2.14969912798818,0.00836525006688893,-2.15177864857798,0.00834808260934139
"US","Illinois",39.814164825,-89.14585164,"2020-08-10",12671821,206040,7744,0.0162596993754883,-2.15192880250715,194012,12028,0.000949192700875431,-2.29313793127483,12125,0.666666666666667,0.444444444444444,-2.16012673118732,-2.14961985591986,8.95468654209618,8.9406422806216,108,4.68305672464516,4.77996347636125,0.01628192968108,-2.15173760830463,-2.15173760830463,-2.1635919154621,-0.0139720595422324,-2.16585200127543,-0.0139231987682797
"US","Illinois",39.814164825,-89.14585164,"2020-08-17",12671821,220133,7880,0.0173718520802969,-2.14240816115055,206040,14093,0.00111215270480857,-2.29152495538439,12028,0.688888888888889,0.474567901234568,-2.15192880250715,-2.1397949679711,8.97209587312673,8.95468654209618,136,4.91338990965742,4.68305672464516,0.0171826827830043,-2.14402117058068,-2.14402117058068,-2.13274796716253,0.00704700080857457,-2.13531986133456,0.00708829981598535
"US","Illinois",39.814164825,-89.14585164,"2020-08-24",12671821,233273,8019,0.0184087985460022,-2.1336122472493,220133,13140,0.00103694646570528,-2.29226902244065,14093,0.711111111111111,0.505679012345679,-2.14240816115055,-2.13070083369204,8.98958147511211,8.97209587312673,139,4.9351930989294,4.91338990965742,0.0180636222096847,-2.13653162854856,-2.13653162854856,-2.14124450853283,-0.0105436748407892,-2.1440907034839,-0.0104784562345976
"US","Illinois",39.814164825,-89.14585164,"2020-08-31",12671821,249544,8171,0.0196928286786879,-2.12282657900084,233273,16271,0.00128403013268574,-2.28982652938856,13140,0.733333333333333,0.537777777777778,-2.1336122472493,-2.11952691904754,9.00835881771393,8.98958147511211,152,5.02453819926525,4.9351930989294,0.0189224971716506,-2.12928328232018,-2.12928328232018,-2.15175882986614,-0.0322319108186018,-2.15489584417247,-0.0320692651716263
"US","Illinois",39.814164825,-89.14585164,"2020-09-07",12671821,261321,8309,0.0206222136502717,-2.11509181886214,249544,11777,0.0009293849715838,-2.29333416536349,16271,0.755555555555556,0.570864197530864,-2.12282657900084,-2.11149836165738,9.02510657873518,9.00835881771393,138,4.92797806041525,5.02453819926525,0.0196576337592194,-2.12312066591727,-2.12312066591727,-2.12404665860689,-0.0125482969495105,-2.12754610869591,-0.0124542898337747
"US","Illinois",39.814164825,-89.14585164,"2020-09-14",12671821,274203,8450,0.0216387999798924,-2.10669928156287,261321,12882,0.00101658632962066,-2.29247055453833,11777,0.777777777777778,0.604938271604938,-2.11509181886214,-2.10277245230862,9.04193355460072,9.02510657873518,141,4.94946885885877,4.92797806041525,0.0205142640479905,-2.11598715921481,-2.11598715921481,-2.1879680841003,-0.0851956317916827,-2.19162846145209,-0.0849291798892176
"US","Illinois",39.814164825,-89.14585164,"2020-09-21",12671821,287834,8601,0.0227144938363634,-2.09789481006564,274203,13631,0.00107569385647098,-2.29188559871042,12882,0.8,0.64,-2.10669928156287,-2.09360185569802,9.05964538103894,9.04193355460072,151,5.01794186927869,4.94946885885877,0.0214332191865025,-2.10839080363203,-2.10839080363203,-2.19007834631226,-0.0964764906142408,-2.19408583047713,-0.096191020411486
"US","Illinois",39.814164825,-89.14585164,"2020-09-28",12671821,301457,8791,0.0237895563707852,-2.08917228116901,287834,13623,0.00107506253442185,-2.29189184476223,13631,0.822222222222222,0.676049382716049,-2.09789481006564,-2.08449998612417,9.08149512505664,9.05964538103894,190,5.24755024949438,5.01794186927869,0.0223366665078881,-2.10097847330837,-2.10097847330837,-2.05265943702926,0.0318405490949116,-2.05742392216608,0.0317483590029277
"US","Illinois",39.814164825,-89.14585164,"2020-10-05",12671821,319100,8984,0.0251818582348977,-2.07798773309266,301457,17643,0.00139230186411251,-2.28875810920689,13623,0.844444444444444,0.713086419753086,-2.08917228116901,-2.07280469282074,9.10321162725571,9.08149512505664,193,5.26320818943447,5.24755024949438,0.0233818279380564,-2.09247143979689,-2.09247143979689,-2.11172133785289,-0.0389166450321499,-2.11688803601769,-0.0389003029250299
"US","Illinois",39.814164825,-89.14585164,"2020-10-12",12671821,343997,9214,0.027146611367064,-2.06241443814107,319100,24897,0.00196475313216625,-2.28312808294441,17643,0.866666666666667,0.751111111111111,-2.07798773309266,-2.0564744091353,9.12849019848668,9.10321162725571,230,5.43851399704132,5.26320818943447,0.0245634067822207,-2.08294040129878,-2.08294040129878,-2.05292549745791,0.00354891167739568,-2.05895871966207,0.00345571847899517
"US","Illinois",39.814164825,-89.14585164,"2020-10-19",12671821,374174,9505,0.0295280370516597,-2.04385791894637,343997,30177,0.00238142568459577,-2.27904997262872,24897,0.888888888888889,0.790123456790123,-2.06241443814107,-2.0369456515086,9.15958377564573,9.12849019848668,291,5.67366685075158,5.43851399704132,0.0260369766299795,-2.07117994976588,-2.07117994976588,-2.02218576508059,0.0147598864280098,-2.02936173844967,0.0144961804966997
"US","Illinois",39.814164825,-89.14585164,"2020-10-26",12671821,417207,9792,0.0329239972692165,-2.01797776320329,374174,43033,0.00339596021755673,-2.26918938713374,30177,0.911111111111111,0.830123456790123,-2.04385791894637,-2.00958052637865,9.18933121711826,9.15958377564573,287,5.65983058712702,5.67366685075158,0.0277598550511153,-2.05760290961645,-2.05760290961645,-2.00432484925856,0.00525567712008046,-2.01303493841798,0.00494282478530605
"US","Illinois",39.814164825,-89.14585164,"2020-11-02",12671821,487864,10538,0.0384999125224386,-1.97688558496189,417207,70657,0.00557591525322209,-2.24832500897667,43033,0.933333333333333,0.871111111111111,-2.01797776320329,-1.96581642145133,9.2627525401909,9.18933121711826,746,6.61485963947747,5.65983058712702,0.0301868360767399,-2.03878465972055,-2.03878465972055,-1.95540273210588,0.0104136893454485,-1.96655879995471,0.0103267850071782
"US","Illinois",39.814164825,-89.14585164,"2020-11-09",12671821,573369,11162,0.0452475614988564,-1.92931567169496,487864,85505,0.00674764897641783,-2.23728765075604,70657,0.955555555555556,0.913086419753086,-1.97688558496189,-1.91466004426414,9.32027939027618,9.2627525401909,624,6.43631061194,6.61485963947747,0.0333112804895428,-2.01506843055017,-2.01506843055017,-1.87327010910703,0.0413899351571143,-1.88781988575978,0.0414957859351757
"US","Illinois",39.814164825,-89.14585164,"2020-11-16",12671821,655964,12050,0.0517655670799011,-1.8854182705813,573369,82595,0.00651800558104474,-2.2394412416341,85505,0.977777777777778,0.956049382716049,-1.92931567169496,-1.8669689405072,9.39682823763955,9.32027939027618,888,6.78908434926446,6.43631061194,0.0369242134964823,-1.98832769237499,-1.98832769237499,-1.8265952678286,0.040373672678597,-1.8446588283553,0.0407594422260025
"US","Illinois",39.814164825,-89.14585164,"2020-11-23",12671821,719919,12882,0.0568125922864599,-1.85270386634098,655964,63955,0.00504702520655871,-2.25334716997349,82595,1,1,-1.8854182705813,-1.83111578438679,9.46359402984646,9.39682823763955,832,6.72395262590638,6.78908434926446,0.0403528600573849,-1.96359559834565,-1.96359559834565,-1.85855221506064,-0.027436430673843,-1.8792944067944,-0.0265905404534237
"US","Indiana",39.802340895,-86.18347617,"2020-01-20",6732219,0,0,0,-2.30258509299405,0,0,0,-2.30258509299405,0,0.0222222222222222,0.000493827160493827,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,1.52906893377925e-08,-2.30258494008716,-2.30258494008716,-2.30454446643863,-0.00195937344458175,-2.30455376209933,-0.00196866910527893
"US","Indiana",39.802340895,-86.18347617,"2020-01-27",6732219,0,0,0,-2.30258509299405,0,0,0,-2.30258509299405,0,0.0444444444444444,0.00197530864197531,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,2.44651029404681e-08,-2.30258484834305,-2.30258484834305,-2.3190040290512,-0.0164189360571552,-2.31897024351787,-0.0163851505238197
"US","Indiana",39.802340895,-86.18347617,"2020-02-03",6732219,0,0,0,-2.30258509299405,0,0,0,-2.30258509299405,0,0.0666666666666667,0.00444444444444444,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,3.66976544107021e-08,-2.30258472601757,-2.30258472601757,-2.25163116730406,0.0509539256899849,-2.25177720615919,0.0508078868348627
"US","Indiana",39.802340895,-86.18347617,"2020-02-10",6732219,0,0,0,-2.30258509299405,0,0,0,-2.30258509299405,0,0.0888888888888889,0.00790123456790123,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,4.28139301458191e-08,-2.30258466485484,-2.30258466485484,-2.28188103115449,0.0207040618395595,-2.28194507846398,0.0206400145300663
"US","Indiana",39.802340895,-86.18347617,"2020-02-17",6732219,0,0,0,-2.30258509299405,0,0,0,-2.30258509299405,0,0.111111111111111,0.0123456790123457,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,4.89302058809361e-08,-2.30258460369211,-2.30258460369211,-2.31407637455725,-0.0114912815632002,-2.31404522646686,-0.0114601334728137
"US","Indiana",39.802340895,-86.18347617,"2020-02-24",6732219,0,0,0,-2.30258509299405,0,0,0,-2.30258509299405,0,0.133333333333333,0.0177777777777778,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,9.78604117618723e-08,-2.30258411439041,-2.30258411439041,-2.32473925047936,-0.0221541574853168,-2.32468910031366,-0.0221040073196144
"US","Indiana",39.802340895,-86.18347617,"2020-03-02",6732219,2,0,2.97078868052272e-07,-2.30258212220978,0,2,2.97078868052272e-07,-2.30258212220978,0,0.155555555555556,0.0241975308641975,-2.30258509299405,-2.3025821222089,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,1.58411541539531e-06,-2.30256925196536,-2.30256925196536,-2.23561557653408,0.0669665456748163,-2.23579278615322,0.0667893360565621
"US","Indiana",39.802340895,-86.18347617,"2020-03-09",6732219,20,0,2.97078868052272e-06,-2.30255538554851,2,18,2.67370981247045e-06,-2.30255835625335,2,0.177777777777778,0.0316049382716049,-2.30258212220978,-2.30255538546026,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,9.85943648500863e-06,-2.3024865034893,-2.3024865034893,-2.30114657272301,0.00140881273724514,-2.30115226877261,0.00140311677589855
"US","Indiana",39.802340895,-86.18347617,"2020-03-16",6732219,204,6,3.03020445413318e-05,-2.30228211845006,20,184,2.7331255860809e-05,-2.30231181777851,18,0.2,0.04,-2.30255538554851,-2.30228210927042,1.80828877117927,-2.30258509299405,6,1.80828877117927,-2.30258509299405,0.00010376261784626,-2.30154800477752,-2.30154800477752,-2.24998597121972,0.0522961380506946,-2.25009859073943,0.0521835277106288
"US","Indiana",39.802340895,-86.18347617,"2020-03-23",6732219,1513,32,0.000224740163681544,-2.30034021298692,204,1309,0.000194438119140212,-2.300642599665,184,0.222222222222222,0.0493827160493827,-2.30228211845006,-2.30033970892493,3.46885603013597,1.80828877117927,26,3.26193531432865,1.80828877117927,0.00042403222230206,-2.29835373560372,-2.29835373560372,-2.31976088537574,-0.0194211764508094,-2.31972024752748,-0.019380034540557
